id,mst,ten_nnt,dia_chi,cqt
977,3200641091,"Công Ty Cổ Phần Năng Lượng Sạch Việt Ren","Tầng 3 tòa nhà 242 Quốc lộ 9, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
978,3200642962,"Công Ty Cổ Phần Europa","Số 245 Đường Lê Duẩn, Khu phố 1A, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
979,3200642955,"Công Ty Cổ Phần Kính Mặt Trời Phc","65B Quốc lộ 9, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
980,3200661002,"Công Ty Cổ Phần Thương Mại Và Dịch Vụ Tiếp Vận Kata","Km 84 Quốc lộ 9, Cửa khẩu Lao Bảo, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
981,3200674548,"Công Ty Cổ Phần Bia Quốc Tế tTc","Cụm Công nghiệp Cam Tuyền, Xã Cam Tuyền, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
982,3200676104,"Công Ty Cổ Phần Thép Hợp Kim Tân Việt Quang","Số 133 đường Lý Thường Kiệt, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
983,3200683447,"Công Ty Cổ Phần Sản Xuất Thương Mại Và Dịch Vụ Dương Seven","Đội 4, Thôn Đức Xá, Xã Vĩnh Thủy, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
984,3200685589,"Công Ty Cổ Phần An Đạt Tiến","Khu phố 5, Phường Đông Lễ, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
985,3200685571,"Công Ty Cổ Phần Kiến Trúc Adamax","Kiệt 50 Nguyễn Du, Khu phố 8, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
986,3200686399,"Công Ty Cổ Phần Tập Đoàn Sơn Việt Nhật","81 Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
987,3200686649,"Công Ty Cổ Phần Pacific Quảng Trị","Khu Mũi Trèo, Xã Vĩnh Kim (hết hiệu lực), Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
988,3200687392,"Công Ty Cổ Phần Quang Anh Quảng Trị","47 Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
989,3200688212,"Công Ty Cổ Phần Dương Gia Quảng Trị","Số 48/5 Phan Chu Trinh, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
990,3200688484,"Công Ty Cổ Phần Đồng Hành Goldman","Khóm 2, Thị trấn Krông Klang, Huyện Đa Krông, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
991,3200688678,"Công Ty Cổ Phần Vina Full","Số 40/2 Quốc lộ 9, Khu phố 8, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
992,3200688484-001,"Chi Nhánh Đông Hà - Công Ty Cổ Phần Đồng Hành Goldman","Khu phố 10, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
993,3200691938,"Công Ty Cổ Phần Trường Minh Quảng Trị","Thôn Phú Hậu, Xã Cam An (hết hiệu lực), Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
994,3200696245,"Công Ty Cổ Phần Seatown","Số 63 đường Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
995,3200699260,"Công Ty Cổ Phần Đầu Tư Phát Triển Địa Ốc Văn Gia 86","136 Quốc Lộ 9, Khu phố 5, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
996,3200699327,"Công Ty Cổ Phần Nông Nghiệp Quảng Trị","50 Lê Duẩn, Thị trấn ái Tử, Huyện Triệu Phong, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
997,3200699366,"Công Ty Cổ Phần Đầu Tư Và Phát Triển Quảng Trị","46 Nguyễn Đức Thuận, Khu phố 10, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
998,3200707602,"Công Ty TNHH MTV XNK Tổng Hợp Axiao","09 Chu Văn An, Khu phố 1, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
999,3200707634,"Công Ty Cổ Phần Đầu Tư Và Xây Dựng Sunrise","Khu phố 9, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1000,3200707722,"Công Ty TNHH MTV Sinh Mạnh An","Kiệt 210 Đường Hàm Nghi, Khu phố 10, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1001,3200707747,"Công Ty Cổ Phần Bất Động Sản Phúc Điền Quảng Trị","Số 63 đường Hàm Nghi, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1002,3200707835,"Công Ty TNHH MTV Thảo Ngọc Nhi","Thôn Phú Hậu, Xã Thanh An, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1003,3200713275,"Công Ty TNHH Thương Mại Và Dịch Vụ Tổng Hợp Ngọc Anh Lalay","Thôn La Lay, Xã A Ngo, Huyện Đa Krông, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1004,3200713331,"Công Ty Cổ Phần Đầu Tư Hạ Tầng Trường Giang Quảng Trị","Số 81A Trần Hưng Đạo - Khu phố 1, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1005,3200713243,"Công Ty TNHH Nông Trại Trung Sơn","Thôn Võ Xá, Xã Trung Sơn, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1006,3200713490,"Công Ty Cổ Phần Thương Mại Dịch Vụ Xuất Nhập Khẩu Bảo Khang Quảng Trị","53 Hai Bà Trưng, Khu phố 7, Phường 1, Thị xã Quảng Trị, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1007,3200713500,"Công Ty TNHH MTV Xây Dựng An Hoàng Phát","Phan Đình Giót, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1008,3200713719,"Công Ty Cổ Phần Long Lân Quy Phụng","Số nhà 28/3 Nguyễn Lương Bằng, Khu phố 8, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1009,3200713701,"Công Ty Cổ Phần Đầu Tư Phát Triển Hợp Thành  Phát","Thôn ÁI Tử, Xã Triệu ái, Huyện Triệu Phong, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1010,3200713356,"Công Ty TNHH Kiến Long Á","Thôn Long Hưng, Xã Hải Phú, Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1011,3200713934,"Công Ty TNHH Thương Mại Và Dịch Vụ Tư Vấn Xây Dựng Hoàng Long","Số 10 đường Trương Văn Hoàn, Thị trấn ái Tử, Huyện Triệu Phong, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1012,3200713927,"Công Ty Cổ Phần Đầu Tư Vật Liệu Xây Dựng Linh Trần","156 Hàm Nghi, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1013,3200042556,"Công Ty Cổ Phần Tổng Công Ty Thương Mại Quảng Trị","01 Phan Bội Châu, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1014,3200040936,"Công Ty TNHH MTV Xổ Số Kiến Thiết Quảng Trị","Số 02 đường Huyền Trân Công Chúa, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1015,3200228141,"Công Ty Cổ Phần Gỗ Mdf Vrg - Quảng Trị","Khu công nghiệp Nam Đông Hà, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1016,3200042556-019,"Chi Nhánh Công Ty Cổ Phần Tổng Công Ty Thương Mại Quảng Trị - Nhà Máy Tinh Bột Sắn Hướng Hóa","Km 3, Xã Thuận, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1017,3200042556-022,"Chi Nhánh Công Ty Cổ Phần Tổng Công Ty Thương Mại Quảng Trị - Khách Sạn Sepon","Khóm Tây Chín, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1018,3200042556-012,"Chi Nhánh Công Ty Cổ Phần Tổng Công Ty Thương Mại Quảng Trị Tại Khu Kinh Tế Thương Mại Đặc Biệt Lao","Khu kinh tế thương mại đặc biệt Lao Bảo, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1019,0400101394-002,"Công Ty Điện Lực Quảng Trị","Số 126 Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1020,3200042556-018,"Chi Nhánh Công Ty Cổ Phần Tổng Công Ty Thương Mại Quảng Trị - Xuất Nhập Khẩu Sepon","01 Phan Bội Châu, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1021,3200042556-027,"Chi Nhánh Công Ty Cổ Phần Tổng Công Ty Thương Mại Quảng Trị - Nhà Máy Chế Biến Nông Sản Đông Hà","01 Phan Bội Châu, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1022,3200042556-028,"Chi Nhánh Xuất Nhập Khẩu Toàn Cầu Thuộc Công Ty Cổ Phần Tổng Công Ty Thương Mại Quảng Trị","Tầng 3 số nhà 01 Phan Bội Châu, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1023,3200042556-029,"Chi Nhánh Công Ty Cổ Phần Tổng Công Ty Thương Mại Quảng Trị - Nhà Máy Chế Biến Mủ Cao Su Cam Lộ","Thôn Minh Hương, Xã Cam Chính, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1024,3200042556-030,"Chi Nhánh  Công Ty Cổ Phần Tổng Công Ty Thương Mại Quảng Trị - Nhà Máy Viên Năng Lượng Cam Lộ","Cụm Công nghiệp Cam Hiếu, Xã Cam Hiếu, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1025,3200042556-031,"Chi Nhánh Công Ty Cổ Phần Tổng Công Ty Thương Mại Quảng Trị - Trung Tâm Dịch Vụ Du Lịch Cửa Việt","Khu phố 7, Thị trấn Cửa Việt, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1026,3200599675,"Công Ty Cổ Phần Gỗ Mdf Vrg Quảng Trị","Khu công nghiệp Nam Đông Hà, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1027,3200042531,"Công Ty Cổ Phần Thương Mại Thạch Hãn","261 Trần Hưng Đạo, Phường 2, Thị xã Quảng Trị, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1028,3200042355,"Công Ty TNHH MTV Lâm Nghiệp Triệu Hải","Khu phố 2A, Phường 1, Thị xã Quảng Trị, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1029,3200042203,"Công Ty TNHH MTV Xây Dựng 384","Số 495 Quốc Lộ 9, Phường 3, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1030,3200042330,"Công Ty TNHH MTV Lâm Nghiệp Bến Hải - Quảng Trị","Số 11 Nguyễn Du, Khóm Thắng Lợi, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1031,3200040911,"Công Ty Cổ Phần Vinafor Quảng Trị","Km 3, Đường 9, Phường 3, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1032,3200094610,"Công Ty TNHH MTV Cao Su Quảng Trị","264 Đường Hùng Vương, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1033,3200042348,"Công Ty TNHH MTV Lâm Nghiệp Đường 9","Số 44 Mai Hắc Đế, Khu phố 11, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1034,3200176581,"Công Ty TNHH Cao Su Camel Việt Nam","Khu Kinh tế - Thương mại đặc biệt Lao Bảo, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1035,3200092589,"Viễn Thông Quảng Trị - Tập Đoàn Bưu Chính Viễn Thông Việt Nam","Số 20 Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1036,3200243534,"Công Ty Cổ Phần  Quasa - Geruco","Lô D21, Trung Tâm thương mại Đông Nam Á, Khu KT-TM đặc biệt, Thị trấn Lao Bảo, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1037,3200263192,"Công Ty Cổ Phần  Du Lịch Sài Gòn-đông Hà","Số 1 Bùi Thị Xuân, Phường 2, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1038,3200276057,"Bưu Điện Tỉnh Quảng Trị","Số 291 Lê duẩn, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1039,3200042330-002,"Cn Công Ty TNHH MTV Lâm nghiệp Bến Hải- XN Chế Biến Kinh Doanh Lâm Sản","Dốc 6o Thị trấn hồ xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1040,0101527385-046,"Công Ty Bảo Việt Quảng Trị","Số 61 Hùng Vương- Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1041,0102641429-047,"Công Ty Bảo Việt Nhân Thọ Quảng Trị","Số 127 Hùng vương nối dài, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1042,0300446973-040,"Công Ty Bảo Minh Quảng Trị","158 Nguyễn Trãi, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1043,3200042549-003,"Cửa Hàng VậT tư","Chợ chiều thị Trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1044,3200042330-005,"Cn Công Ty TNHH MTV Lâm nghiệp Bến Hải - XNsx Lâm Nghiệp Số 3","Xã Vĩnh Hà, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1045,3200042330-004,"Cn Công Ty TNHH MTV Lâm nghiệp Bến hải - XNsx Lâm Nghiệp Số 2","Xã Vĩnh Sơn, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1046,3200042330-003,"Cn Cty TNHH MTV Lâm nghiệp Bến Hải - XNsx Lâm Nghiệp Số 1","Xã Vĩnh Chấp, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1047,3200509618,"Công Ty TNHH MTV Lương Thực Quảng Trị","Số 24 Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1048,3200567539,"Công Ty TNHH MTV Hồng Đức Vượng","Khu Công nghiệp Quán ngang, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1049,3200572289,"Công Ty TNHH Chế Biến Lâm Sản Shaiyo aA Quảng Trị","Cụm Công nghiệp Hải Thượng, Xã Hải Thượng, Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1050,0100110768-040,"Công Ty Bảo Hiểm Pjico Quảng Trị","63B Lý Thường Kiệt- Khu phố 2, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1051,3200092589-014,"Trung Tâm Viễn Thông Thành Phố Đông Hà","20 Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1052,3200092589-015,"Trung Tâm Viễn Thông Thị Xã Quảng Trị","21A Quang Trung, Phường 2, Thị xã Quảng Trị, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1053,3200092589-016,"Trung Tâm Phát Triển Công Nghệ Thông Tin","20 Trần Hưng Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1054,3200092589-017,"Trung Tâm Điều Hành Thông Tin","Khu phố 11, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1055,3200092589-018,"Trung Tâm Viễn Thông Cam Lộ","Khu phố 2, Thị trấn Cam Lộ, Huyện Cam Lộ, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1056,3200092589-019,"Trung Tâm Viễn Thông Gio Linh","Khu phố 8, Thị trấn Gio Linh, Huyện Gio Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1057,3200092589-020,"Trung Tâm Viễn Thông Triệu Phong","02 Nguyễn Huệ, Thị trấn ái Tử, Huyện Triệu Phong, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1058,3200092589-021,"Trung Tâm Viễn Thông Đakrông","Khóm 1, Thị trấn Krông Klang, Huyện Đa Krông, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1059,3200092589-022,"Trung Tâm Viễn Thông Vĩnh Linh","Đường Hùng Vương, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1060,3200092589-023,"Trung Tâm Viễn Thông Hướng Hóa","Khóm 3A, Thị trấn Khe Sanh, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1061,3200092589-024,"Trung Tâm Viễn Thông Hải Lăng","20 Trần Hung Đạo, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1062,3200596191,"Công Ty TNHH My Anh - Khe Sanh","Khu Công nghiệp Tân Thành, Xã Tân Thành, Huyện Hướng Hoá, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1063,3200613168,"Công Ty TNHH Dệt May Vtj Toms","Cụm Công nghiệp Diên Sanh, Thị trấn Diên Sanh, Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1064,0102385623-034,"Tổng Công Ty Cổ PHần Bảo hiểm Quân Đội – Công Ty Bảo Hiểm Mic Quảng Trị","Số 07 đường Ngô Quyền, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1065,3200622934,"Công Ty TNHH Ngọc Tuấn Surimi","Khu phố An Hòa 1, Thị trấn Cửa Tùng, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1066,3200628044,"Công Ty TNHH MTV Dụng Cụ Du Lịch Jinquan Việt Nam","Khu CN Nam Đông Hà, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1067,3200688734,"Công Ty TNHH MTV Bão Thanh Việt Nam","Khu phố 1, Phường Đông Thanh, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1068,3200689992,"Công Ty TNHH MTV Đầu Tư Xây Lắp Thạch Hãn","17 Trần Hưng Đạo, Phường 3, Thị xã Quảng Trị, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1069,3200697739,"Công Ty Cổ Phần Đầu Tư Bất Động Sản Huỳnh Hưng Phát","Khu phố Thạch Nam, Thị trấn Cửa Tùng, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1070,3200700011,"Công Ty Cổ Phần Total Power","168 Trần Bình Trọng, Phường 3, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1071,3200700124,"Công Ty TNHH MTV Thành Phát Quảng Trị","85 Nguyễn Huệ, Phường 1, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1072,3200700237,"Công Ty Cp Tập Đoàn Đầu Tư Và Thương Mại Phạm Gia","346 Đường Hoàng Diệu, Phường Đông Thanh, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1073,3200700290,"Công Ty TNHH Xây Dựng Thương Mại The Sun","Khu phố Tân Vĩnh, Phường Đông Lương, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1074,3200700332,"Công Ty TNHH MTV Đầu Tư Địa Ốc Hana Quảng Trị","Khu phố 5, Phường An Đôn, Thị xã Quảng Trị, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1075,3200700501,"Công Ty Cổ Phần Quảng Minh An","Số 28 Đường Hải Thượng Lãn Ông - Khu phố 3, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1076,3200701054,"Công Ty TNHH Pi Vina Quảng Trị","Lô P2, Đường số 6, KCN Hòa Khánh, Phường Hoà Khánh Bắc, Quận Liên Chiểu,",Cục Thuế tỉnh Quảng Trị
1077,3200625452,"Công Ty TNHH MTV Lâm Nghiệp Đường 9","Số 44 Mai Hắc Đế, Phường 5, Thành phố Đông Hà, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1078,3200639871,"Công Ty TNHH Ngọc Tuấn Surimi","Khu phố An Hòa 1, Thị trấn Cửa Tùng, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1079,3200697626,"Công Ty TNHH MTV Lâm Nghiệp Bến Hải","Số 11 Nguyễn Du, Khóm Thắng Lợi, Thị trấn Hồ Xá, Huyện Vĩnh Linh, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
1080,3200705771,"Công Ty TNHH Chế Biến Lâm Sản Shaiyo aA Quảng Trị","Cụm Công nghiệp Hải Thượng, Xã Hải Thượng, Huyện Hải Lăng, Tỉnh Quảng Trị",Cục Thuế tỉnh Quảng Trị
